Fixture_ID,Team_1,Team_2,Team_1_goals,Team_2_goals,ALFIE_rating,Total_goals
13470117,Old Sennockians,Old Brentwoods IV,3,2,4.0,5
13418291,Old Cholmeleians IV,Old Foresters III,2,1,4.0,3
13578360,Old Aldenhamians,Queen Mary College Old Boys,2,5,2.0,7
13097266,Old Sennockians,Old Millhillians,2,1,4.0,3
13574448,Old Etonians Vets,Old Cholmeleians Vets,3,1,3.0,4
13597533,Old Brentwoods Vets,Old Kimboltonians Vets,1,0,3.0,1
13098835,Old Cholmeleians,Old Brentwoods,5,2,2.0,7
13469473,Old Malvernians,Lancing Old Boys,2,4,3.0,6
13098831,Old Salopians,Old Harrovians,2,2,5.0,4
13098852,Old Haileyburians,KCS Old Boys,0,3,2.0,3
13098868,Old Radleians,Old Tonbridgians,2,2,5.0,4
13098909,Old Westminsters,Old Reptonians,1,1,4.0,2
13098846,Old Wykehamists,Old Bradfieldians,2,5,2.0,7
13098915,Old King's Scholars,Old Aldenhamians,0,1,3.0,1
13186682,Old Aldenhamians II,Old Salopians II,2,1,4.0,3
13186695,Old Wellingtonians,Old Haberdashers,4,0,1.0,4
13186706,Old Chigwellians II,Old Cholmeleians II,0,1,3.0,1
13471390,Old Cholmeleians III,Old Harrovians II,5,1,2.0,6
13097198,Old Etonians II,Kings College Wimbledon II,2,0,2.0,2
13471385,Old Wykehamists II,Old Epsomians,2,4,3.0,6
13097204,Old Foresters II,Old Berkhamstedians,3,0,2.0,3
13097323,Old Bancroftians AFC,Old Citizens,1,3,3.0,4
13097333,Old Brentwoods III,Old Eastbournians,4,3,4.0,7
13097335,Old Malvernians II,Old Westminsters II,1,0,3.0,1
13097279,Old Amplefordians,Old Brentwoods IV,3,2,4.0,5
13097281,Old Cholmeleians IV,Old Sennockians,3,5,4.0,8
13602722,Old Carthusians,Old Foresters,3,0,2.0,3
13606994,Old Marlburians,Old Carthusians II,2,1,4.0,3
13612305,Old Stoics,Old Oundelians,0,1,3.0,1
13098782,Old Etonians,Old Brentwoods,3,0,2.0,3
13328099,Old Foresters,Old Cholmeleians,2,3,4.0,5
13098824,Lancing Old Boys,Old Carthusians,0,1,3.0,1
13098893,Old Radleians,KCS Old Boys,2,4,3.0,6
13098883,Old Reptonians,Old Haileyburians,3,2,4.0,5
13098891,Old Aldenhamians,Old Bradfieldians,3,1,3.0,4
13098884,Old Westminsters,Old Tonbridgians,0,3,2.0,3
13334851,Old Wykehamists,Old King's Scholars,1,2,4.0,3
13186674,Old Salopians II,Old Carthusians II,2,2,5.0,4
13419686,Old Cholmeleians II,Old Carthusians III,3,1,3.0,4
13186722,Old Haberdashers,Old Chigwellians II,2,1,4.0,3
13186652,Old Marlburians,Old Aldenhamians II,9,1,0.0,10
13186711,Old Wellingtonians,Lancing Old Boys II,1,2,4.0,3
13186662,Old Carthusians III,Old Cholmeleians II,1,3,3.0,4
13097215,Old Etonians II,Old Brentwoods II,1,0,3.0,1
13471386,Old Brentwoods II,Old Etonians II,0,2,2.0,2
13097212,Old Foresters II,Old Epsomians,2,1,4.0,3
13097293,Old Westminsters II,Old Bancroftians AFC,1,1,4.0,2
13097303,Old Malvernians II,Old Brentwoods III,4,0,1.0,4
13097294,Old Citizens,Old Chigwellians III,4,1,2.0,5
13399245,Old Cholmeleians IV,Old Brentwoods IV,0,1,3.0,1
13097268,Old Foresters III,Old Millhillians,1,6,0.0,7
13605355,Old Oundelians,Old Sennockians,3,1,3.0,4
13596451,Old Stoics,Old Amplefordians,5,1,2.0,6
13469472,Old Brentwoods,Old Salopians,1,1,4.0,2
13098787,Old Carthusians,Old Harrovians,3,1,3.0,4
13098785,Old Malvernians,Old Chigwellians,1,2,4.0,3
13098826,Old Chigwellians,Old Malvernians,1,1,4.0,2
13098827,Old Etonians,Old Foresters,2,1,4.0,3
13098874,KCS Old Boys,Old Westminsters,2,0,2.0,2
13098892,Old Haileyburians,Old Wykehamists,3,6,3.0,9
13098896,Old Radleians,Old Reptonians,6,4,4.0,10
13098897,Old Tonbridgians,Old King's Scholars,4,0,1.0,4
13186702,Lancing Old Boys II,Old Aldenhamians II,1,2,4.0,3
13186696,Old Chigwellians II,Old Wellingtonians,1,0,3.0,1
13186718,Old Haberdashers,Old Salopians II,5,1,2.0,6
13186727,Old Wellingtonians,Old Chigwellians II,3,2,4.0,5
13471388,Kings College Wimbledon II,Old Foresters II,1,4,2.0,5
13471389,Old Etonians II,Old Berkhamstedians,0,4,1.0,4
13097182,Old Brentwoods II,Old Cholmeleians III,2,0,2.0,2
13097195,Old Cholmeleians III,Old Brentwoods II,0,1,3.0,1
13097309,Old Brentwoods III,Old Chigwellians III,4,2,3.0,6
13097250,Old Brentwoods IV,Old Millhillians,1,0,3.0,1
13470114,Old Cholmeleians IV,Old Harrovians III,4,1,2.0,5
13597223,Old Carthusians II,Old Carthusians III,3,3,5.0,6
13585163,Old Marlburians,Old Millfieldians,4,3,4.0,7
13596475,Old Sennockians,Old Westminsters II,4,2,3.0,6
13591405,Old Citizens,Old Oundelians,2,2,5.0,4
13429247,Stowe School,Old Stoics,3,3,5.0,6
13098794,Lancing Old Boys,Old Foresters,0,2,2.0,2
13573198,Lancing Old Boys,Old Foresters,0,2,2.0,2
13507808,Old Foresters Vets,Old Harrovians Vets,1,2,4.0,3
13409652,Old Westminsters Vets,Old Kimboltonians Vets,1,2,4.0,3
13559025,Old Wykehamists Vets,Old Salopians Vets,1,3,3.0,4
13469471,Lancing Old Boys,Old Cholmeleians,3,3,5.0,6
13098825,Old Brentwoods,Old Harrovians,0,2,2.0,2
13300421,Old Foresters,Old Malvernians,10,0,0.0,10
13469469,Old Carthusians,Old Salopians,5,0,0.0,5
13098807,Old Etonians,Old Chigwellians,2,0,2.0,2
13098876,Old Tonbridgians,Old Bradfieldians,4,2,3.0,6
13098920,Old Westminsters,Old Wykehamists,3,3,5.0,6
13098857,Old Aldenhamians,Old Reptonians,1,2,4.0,3
13366108,Old Cholmeleians II,Old Marlburians,2,2,5.0,4
13186675,Old Carthusians III,Old Wellingtonians,1,1,4.0,2
13186701,Old Wellingtonians,Old Carthusians III,0,1,3.0,1
13471387,Old Harrovians II,Kings College Wimbledon II,5,2,2.0,7
13471391,Old Foresters II,Old Wykehamists II,5,1,2.0,6
13097172,Old Cholmeleians III,Old Epsomians,2,2,5.0,4
13097338,Old Chigwellians III,Old Bancroftians AFC,0,1,3.0,1
13470116,Old Millhillians,Old Amplefordians,3,5,4.0,8
13470115,Old Brentwoods IV,Old Cholmeleians IV,2,1,4.0,3
13574102,Old Citizens,Old Carthusians II,5,6,5.0,11
13585107,Old Brentwoods III,Old Stoics,0,1,3.0,1
13585110,Old Eastbournians,Old Westminsters II,2,3,4.0,5
13577982,Radley College 1st XI,Old Radleians,1,2,4.0,3
13372324,SAL Representative Team,Arthurian League Representative Team,0,1,3.0,1
13098802,Old Brentwoods,Old Foresters,1,4,2.0,5
13098798,Old Carthusians,Old Chigwellians,3,2,4.0,5
13098784,Old Harrovians,Lancing Old Boys,2,1,4.0,3
13098762,Old Salopians,Old Etonians,3,1,3.0,4
13098875,Old Haileyburians,Old Aldenhamians,2,8,0.0,10
13289947,Old Radleians,Old Bradfieldians,1,1,4.0,2
13098913,Old Westminsters,Old King's Scholars,3,0,2.0,3
13098903,KCS Old Boys,Old Reptonians,6,1,0.0,7
13098890,Old Tonbridgians,Old Wykehamists,2,3,4.0,5
13186679,Old Aldenhamians II,Old Carthusians III,0,2,2.0,2
13186710,Old Carthusians II,Old Marlburians,2,1,4.0,3
13186691,Old Wellingtonians,Old Salopians II,3,1,3.0,4
13186728,Lancing Old Boys II,Old Chigwellians II,3,0,2.0,3
13186670,Old Carthusians III,Old Aldenhamians II,1,0,3.0,1
13186659,Old Cholmeleians II,Old Haberdashers,4,3,4.0,7
13097177,Old Berkhamstedians,Old Cholmeleians III,4,2,3.0,6
13097210,Old Brentwoods II,Old Wykehamists II,1,1,4.0,2
13280587,Old Epsomians,Old Etonians II,1,1,4.0,2
13561370,Old Harrovians II,Old Millfieldians,1,5,2.0,6
13570987,Old Amplefordians,Old Chigwellians III,7,2,0.0,9
13570986,Old Bancroftians AFC,Old Brentwoods III,0,1,3.0,1
13570988,Old Brentwoods IV,Old Stoics,2,3,4.0,5
13570983,Old Cholmeleians IV,Old Oundelians,1,4,2.0,5
13570982,Old Westminsters II,Old Ardinians,3,0,2.0,3
13570990,Old Sennockians,Old Foresters III,3,1,3.0,4
13570989,Old Citizens,Old Alleynians AFC,3,0,2.0,3
13098783,Old Foresters,Old Salopians,1,1,4.0,2
13098810,Lancing Old Boys,Old Etonians,3,4,4.0,7
13413406,Old Reptonians Vets,Old Cholmeleians Vets,3,4,4.0,7
13098819,Old Etonians,Old Salopians,2,1,4.0,3
13098786,Lancing Old Boys,Old Chigwellians,4,1,2.0,5
13296802,Old Reptonians,Old Westminsters,1,1,4.0,2
13098881,KCS Old Boys,Old Aldenhamians,4,1,2.0,5
13098888,Old Haileyburians,Old Radleians,1,2,4.0,3
13186725,Old Cholmeleians II,Old Salopians II,5,1,2.0,6
13296886,Lancing Old Boys II,Old Carthusians III,0,1,3.0,1
13097181,Kings College Wimbledon II,Old Epsomians,2,6,2.0,8
13097185,Old Berkhamstedians,Old Harrovians II,2,2,5.0,4
13097168,Old Cholmeleians III,Old Wykehamists II,1,1,4.0,2
13097337,Old Brentwoods III,Old Malvernians II,3,2,4.0,5
13097329,Old Stoics,Old Westminsters II,1,3,3.0,4
13399798,Old Amplefordians,Old Cholmeleians IV,2,1,4.0,3
13097258,Old Foresters III,Old Sennockians,1,3,3.0,4
13550222,Old Foresters,Old Brentwoods,1,0,3.0,1
13535666,Old Tonbridgians,Old Carthusians,1,2,4.0,3
13549513,Old Carthusians II,Old Brentwoods II,2,0,2.0,2
13561449,Old Marlburians,Old Chigwellians II,6,1,0.0,7
13400464,Haberdashers Aske School 1st XI,Old Haberdashers,6,2,2.0,8
13423957,Old Foresters II,Forest School 1st XI,4,4,6.0,8
13401038,Old Etonians Vets,Old Chigwellians Vets,2,1,4.0,3
13098812,Old Chigwellians,Old Foresters,1,3,3.0,4
13098805,Old Brentwoods,Old Carthusians,0,2,2.0,2
13300422,Old Malvernians,Old Salopians,2,5,2.0,7
13098834,Old Etonians,Old Harrovians,2,1,4.0,3
13098904,Old Bradfieldians,Old King's Scholars,3,1,3.0,4
13339960,Old Radleians,Old Aldenhamians,0,3,2.0,3
13469538,KCS Old Boys,Old Tonbridgians,6,0,0.0,6
13186686,Old Carthusians III,Old Carthusians II,4,3,4.0,7
13399715,Old Haberdashers,Old Aldenhamians II,2,1,4.0,3
13186648,Old Salopians II,Lancing Old Boys II,1,1,4.0,2
13186707,Old Wellingtonians,Old Marlburians,1,0,3.0,1
13097222,Old Cholmeleians III,Kings College Wimbledon II,3,1,3.0,4
13097226,Old Epsomians,Old Foresters II,1,0,3.0,1
13097227,Old Etonians II,Old Harrovians II,2,2,5.0,4
13097336,Old Stoics,Old Bancroftians AFC,1,2,4.0,3
13438688,Lancing Old Boys,Old Reptonians,4,2,3.0,6
13550240,Old Kimboltonians,Old Chigwellians II,1,2,4.0,3
13549381,Old Millfieldians,Old Brentwoods III,6,4,4.0,10
13098830,Old Malvernians,Old Carthusians,2,6,2.0,8
13310577,Old Chigwellians,Old Salopians,1,1,4.0,2
13300469,Old Aldenhamians,Old Wykehamists,3,1,3.0,4
13098872,Old Tonbridgians,Old Reptonians,1,0,3.0,1
13098898,Old Westminsters,Old Haileyburians,1,3,3.0,4
13186665,Old Carthusians II,Old Cholmeleians II,1,0,3.0,1
13186714,Old Cholmeleians II,Old Carthusians II,1,1,4.0,2
13186646,Lancing Old Boys II,Old Haberdashers,3,0,2.0,3
13186708,Old Carthusians III,Old Chigwellians II,3,0,2.0,3
13186673,Old Chigwellians II,Old Carthusians III,1,4,2.0,5
13097200,Old Harrovians II,Old Berkhamstedians,0,4,1.0,4
13321421,Old Wykehamists II,Kings College Wimbledon II,3,7,2.0,10
13097175,Old Cholmeleians III,Old Etonians II,0,2,2.0,2
13097211,Old Etonians II,Old Cholmeleians III,3,2,4.0,5
13097330,Old Bancroftians AFC,Old Brentwoods III,1,1,4.0,2
13097325,Old Stoics,Old Malvernians II,1,0,3.0,1
13097326,Old Westminsters II,Old Eastbournians,1,1,4.0,2
13097271,Old Foresters III,Old Harrovians III,3,4,4.0,7
13438686,Old Brentwoods,Old Foresters,4,4,6.0,8
13515995,Old Alleynians AFC,Old Kimboltonians,3,3,5.0,6
13536696,Old Sennockians,Old Brentwoods II,0,3,2.0,3
13524757,Old Cholmeleians IV,Old Chigwellians III,1,6,0.0,7
13524785,Old Amplefordians,Old Millfieldians,0,5,0.0,5
13529650,Old Citizens,Old Epsomians,4,0,1.0,4
13098818,Old Chigwellians,Old Cholmeleians,0,2,2.0,2
13098887,KCS Old Boys,Old King's Scholars,10,0,0.0,10
13301407,Old Carthusians II,Old Chigwellians II,4,1,2.0,5
13097206,Kings College Wimbledon II,Old Brentwoods II,5,2,2.0,7
13097321,Old Malvernians II,Old Citizens,3,2,4.0,5
13426947,Old Millhillians,Old Harrovians III,2,3,4.0,5
13438687,Old Tonbridgians,Old Salopians,3,0,2.0,3
13478706,Old Westminsters,Old Carthusians,0,5,0.0,5
13529653,Old Carthusians III,Old Cholmeleians II,9,1,0.0,10
13529651,Old Harrovians II,Old Stoics,3,2,4.0,5
13420230,Old Sennockians,Old Ardinians,5,1,2.0,6
13506253,Old Carthusians III,Old Oundelians,6,2,2.0,8
13479987,Old Salopians Vets,Old Bradfieldians Vets,5,0,0.0,5
13414900,Old Alleynians AFC,Old Millfieldians,1,0,3.0,1
13469470,Old Cholmeleians,Old Malvernians,6,0,0.0,6
13098815,Old Harrovians,Old Carthusians,1,4,2.0,5
13300467,Old Tonbridgians,Old Westminsters,1,2,4.0,3
13296801,Old Aldenhamians,Old Haileyburians,0,2,2.0,2
13300472,Old Bradfieldians,Old Wykehamists,3,2,4.0,5
13186692,Old Aldenhamians II,Old Haberdashers,3,5,4.0,8
13186688,Old Marlburians,Old Salopians II,3,1,3.0,4
13186685,Old Wellingtonians,Old Cholmeleians II,2,2,5.0,4
13469676,Old Cholmeleians II,Old Wellingtonians,2,2,5.0,4
13455285,Old Citizens,Old Cholmeleians III,1,0,3.0,1
13455280,Old Wykehamists II,Old Chigwellians II,2,7,0.0,9
13420229,Old Amplefordians,Old Westminsters II,6,1,0.0,7
13518551,Glynn Old Boys II,Old Carthusians II,4,1,2.0,5
13406393,Old Suttonians,Old Carthusians III,5,2,2.0,7
13328065,Old Etonians,Old Cholmeleians,0,1,3.0,1
13098822,Old Harrovians,Old Chigwellians,4,0,1.0,4
13098914,Old Haileyburians,Old Bradfieldians,3,0,2.0,3
13339951,KCS Old Boys,Old Wykehamists,6,3,3.0,9
13098910,Old King's Scholars,Old Tonbridgians,1,8,0.0,9
13186672,Lancing Old Boys II,Old Cholmeleians II,0,3,2.0,3
13186715,Old Marlburians,Old Haberdashers,8,0,0.0,8
13097328,Old Malvernians II,Old Chigwellians III,3,2,4.0,5
13420232,Old Alleynians AFC,Old Brentwoods IV,4,1,2.0,5
13455288,Old Etonians II,Old Carthusians II,1,9,0.0,10
13430115,Old Aldenhamians,Old St Marys,2,0,2.0,2
13415965,Lancing Old Boys Vets,Old Foresters Vets,2,2,5.0,4
13401037,Old Carthusians Vets,Old Harrovians Vets,3,4,4.0,7
13469474,Old Brentwoods,Old Malvernians,5,1,2.0,6
13098820,Old Carthusians,Old Etonians,1,1,4.0,2
13098799,Old Harrovians,Old Foresters,2,3,4.0,5
13098779,Old Cholmeleians,Old Salopians,2,1,4.0,3
13098902,Old Wykehamists,Old Aldenhamians,3,2,4.0,5
13186700,Old Marlburians,Lancing Old Boys II,4,1,2.0,5
13471384,Old Berkhamstedians,Kings College Wimbledon II,2,1,4.0,3
13097331,Old Eastbournians,Old Chigwellians III,2,3,4.0,5
13420227,Old Bancroftians AFC,Old Millfieldians,1,3,3.0,4
13455281,Old Epsomians,Old Haberdashers,4,1,2.0,5
13420228,Old Harrovians III,Old Oundelians,3,7,2.0,10
13433406,Nottsborough FC,Old Carthusians III,3,0,2.0,3
13380243,Albanian FC,Old Carthusians II,0,5,0.0,5
13383308,"The King's School, Canterbury",Old King's Scholars,7,4,3.0,11
13098829,Old Foresters,Old Chigwellians,0,1,3.0,1
13098771,Old Malvernians,Old Cholmeleians,1,4,2.0,5
13098895,Old Bradfieldians,Old Aldenhamians,1,2,4.0,3
13098922,Old King's Scholars,KCS Old Boys,0,4,1.0,4
13186712,Old Aldenhamians II,Old Wellingtonians,2,4,3.0,6
13186690,Old Marlburians,Old Cholmeleians II,7,2,0.0,9
13455284,Lancing Old Boys II,Old Brentwoods III,0,2,2.0,2
13455279,Old Stoics,Old Salopians II,4,2,3.0,6
13409612,Old Aldenhamians Vets,Old Salopians Vets,2,3,4.0,5
13469468,Old Harrovians,Old Cholmeleians,1,0,3.0,1
13328098,Old Foresters,Old Carthusians,2,2,5.0,4
13289985,Old Bradfieldians,Old Radleians,2,1,4.0,3
13098879,Old Reptonians,Old King's Scholars,6,0,0.0,6
13098880,Old Tonbridgians,KCS Old Boys,1,2,4.0,3
13362726,Old Westminsters,Old Haileyburians,4,1,2.0,5
13455282,Kings College Wimbledon II,Old Malvernians II,0,5,0.0,5
13455287,Old Eastbournians,Old Harrovians II,1,3,3.0,4
13420233,Old Foresters III,Old Kimboltonians,3,3,5.0,6
13455283,Old Wellingtonians,Old Cholmeleians II,1,3,3.0,4
13455278,Old Foresters II,Old Aldenhamians II,1,2,4.0,3
13455286,Old Berkhamstedians,Old Marlburians,0,7,0.0,7
13417926,Old Chigwellians,Winchmore Hill,0,4,1.0,4
13417925,Alleyn Old Boys,Lancing Old Boys,4,0,1.0,4
13457337,Old Salopians,Old Carthusians,1,2,4.0,3
13421731,Sevenoaks School 1st XI,Old Sennockians,1,1,4.0,2
13098832,Lancing Old Boys,Old Brentwoods,0,2,2.0,2
13098753,Old Chigwellians,Old Etonians,3,3,5.0,6
13300470,Old Aldenhamians,Old Radleians,0,5,0.0,5
13186661,Old Aldenhamians II,Old Carthusians II,3,3,5.0,6
13186704,Old Chigwellians II,Old Salopians II,3,0,2.0,3
13097202,Old Brentwoods II,Old Harrovians II,5,4,5.0,9
13097199,Old Foresters II,Old Cholmeleians III,2,0,2.0,2
13097324,Old Chigwellians III,Old Brentwoods III,0,5,0.0,5
13097275,Old Harrovians III,Old Brentwoods IV,1,3,3.0,4
13348361,Old Berkhamstedians,Old Reptonians,2,8,0.0,10
13362312,Old Carthusians,Old Wykehamists,5,0,0.0,5
13348338,Old Marlburians,Old Foresters,0,4,1.0,4
12751555,Old Salopians,Old Cholmeleians,6,1,0.0,7
13391759,Old Cholmeleians II,Royal Bank of Scotland II,0,10,0.0,10
13391758,Old Westminsters,New College Old Boys,3,3,5.0,6
13391732,Civil Service III,Old Carthusians III,0,1,3.0,1
13098789,Old Brentwoods,Old Etonians,4,3,4.0,7
13098792,Old Harrovians,Old Salopians,1,5,2.0,6
13098899,Old Bradfieldians,Old Reptonians,3,1,3.0,4
13339961,Old Radleians,Old Westminsters,4,1,2.0,5
13098870,KCS Old Boys,Old Haileyburians,9,3,0.0,12
13186678,Lancing Old Boys II,Old Carthusians II,0,3,2.0,3
13186664,Old Aldenhamians II,Old Chigwellians II,2,3,4.0,5
13392713,Old Salopians II,Old Haberdashers,3,2,4.0,5
13097194,Kings College Wimbledon II,Old Harrovians II,0,2,2.0,2
13340215,Old Brentwoods II,Old Foresters II,2,2,5.0,4
13399216,Old Wykehamists II,Old Cholmeleians III,0,1,3.0,1
13310579,Old Bancroftians AFC,Old Eastbournians,1,1,4.0,2
13097320,Old Brentwoods III,Old Stoics,2,3,4.0,5
13097322,Old Westminsters II,Old Chigwellians III,1,0,3.0,1
13097242,Old Sennockians,Old Foresters III,7,1,0.0,8
13348123,Old Tonbridgians,Old Malvernians,4,0,1.0,4
13376665,Bealonians,Lancing Old Boys,0,6,0.0,6
13377162,Old Chigwellians,Old Stationers,3,2,4.0,5
13376666,Old Suttonians,Old Foresters,3,2,4.0,5
13363083,Old Wilsonians,Old Carthusians,3,1,3.0,4
13380546,Old Aldenhamians,Old Sedcopians,2,1,4.0,3
13340216,UCL Academicals III,Old Cholmeleians II,3,0,2.0,3
13329168,Old Aldenhamians Vets,Old Foresters Vets,1,4,2.0,5
13377332,Old Carthusians,Old Cholmeleians,1,0,3.0,1
13098813,Old Chigwellians,Old Brentwoods,1,2,4.0,3
13098817,Lancing Old Boys,Old Malvernians,2,1,4.0,3
13328042,Old Salopians,Old Foresters,1,1,4.0,2
13098878,Old Bradfieldians,Old Westminsters,3,1,3.0,4
13098919,Old Reptonians,Old Radleians,3,2,4.0,5
13098918,Old King's Scholars,Old Haileyburians,2,3,4.0,5
13098911,Old Wykehamists,KCS Old Boys,2,4,3.0,6
13300473,Old Aldenhamians,Old Tonbridgians,2,0,2.0,2
13186671,Old Marlburians,Old Carthusians II,1,1,4.0,2
13186669,Old Salopians II,Old Wellingtonians,1,2,4.0,3
13097191,Old Berkhamstedians,Old Brentwoods II,2,9,0.0,11
13340267,Old Harrovians II,Old Cholmeleians III,4,1,2.0,5
13340277,Old Wykehamists II,Old Foresters II,0,0,4.0,0
13097316,Old Bancroftians AFC,Old Chigwellians III,1,1,4.0,2
13097317,Old Brentwoods III,Old Westminsters II,7,1,0.0,8
13097318,Old Eastbournians,Old Malvernians II,0,2,2.0,2
13097319,Old Stoics,Old Citizens,2,4,3.0,6
13097270,Old Harrovians III,Old Amplefordians,0,2,2.0,2
13340145,Old Millhillians,Old Cholmeleians IV,5,3,4.0,8
13383453,Old Cholmeleians II,Icarus,1,2,4.0,3
13367712,Old Meadonians,Old Carthusians III,0,1,3.0,1
13414898,Millfield School 1st XI,Old Millfieldians,1,3,3.0,4
13260192,Old Salopians Vets,Old Chigwellians Vets,3,4,4.0,7
13260193,Old Westminsters Vets,Old Harrovians Vets,2,3,4.0,5
13260189,Old Wykehamists Vets,Old Etonians Vets,0,7,0.0,7
13098797,Old Etonians,Old Carthusians,1,2,4.0,3
13098776,Old Salopians,Old Brentwoods,2,1,4.0,3
13098775,Old Malvernians,Old Harrovians,1,0,3.0,1
13098861,Old Radleians,Old Haileyburians,2,2,5.0,4
13098862,Old Reptonians,KCS Old Boys,2,2,5.0,4
13098863,Old Wykehamists,Old Tonbridgians,1,3,3.0,4
13098864,Old King's Scholars,Old Bradfieldians,1,5,2.0,6
13186680,Old Chigwellians II,Old Marlburians,2,2,5.0,4
13186643,Old Haberdashers,Lancing Old Boys II,5,3,4.0,8
13186709,Old Salopians II,Old Aldenhamians II,1,2,4.0,3
13097187,Kings College Wimbledon II,Old Cholmeleians III,5,3,4.0,8
13097188,Old Epsomians,Old Berkhamstedians,1,2,4.0,3
13097189,Old Foresters II,Old Brentwoods II,1,0,3.0,1
13321426,Old Harrovians II,Old Wykehamists II,3,2,4.0,5
13097315,Old Stoics,Old Chigwellians III,1,4,2.0,5
13340221,Old Foresters III,Old Cholmeleians IV,1,1,4.0,2
13097252,Old Sennockians,Old Amplefordians,1,2,4.0,3
13328018,Mill Hill Village,Old Cholmeleians II,2,4,3.0,6
13359845,Old Carthusians II,Merton,1,4,2.0,5
13328017,Old Westminsters,Carshalton,2,0,2.0,2
13380236,Enfield Old Grammarians,Old Carthusians III,1,5,2.0,6
13328023,Old Hamptonians,Old Chigwellians,8,0,0.0,8
13366204,Old Carthusians,Old Malvernians,5,0,0.0,5
13366205,Old Salopians,Old Cholmeleians,1,2,4.0,3
13098908,KCS Old Boys,Old Bradfieldians,3,2,4.0,5
13296800,Old Haileyburians,Old Westminsters,2,4,3.0,6
13186720,Old Aldenhamians II,Lancing Old Boys II,2,3,4.0,5
13366106,Old Haberdashers,Old Cholmeleians II,2,2,5.0,4
13366267,Old Salopians II,Old Marlburians,1,4,2.0,5
13097221,Old Berkhamstedians,Old Wykehamists II,1,2,4.0,3
13238939,Old Brentwoods II,Old Epsomians,3,2,4.0,5
13097184,Old Foresters II,Old Harrovians II,2,2,5.0,4
13097312,Old Bancroftians AFC,Old Malvernians II,1,2,4.0,3
13097313,Old Brentwoods III,Old Citizens,1,6,0.0,7
13097314,Old Eastbournians,Old Westminsters II,0,0,4.0,0
